0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.360210526315788850e-06 1.619612076631578390e-09 1.111851539628265067e-12 1.363478300158902073e-03 9.299780375904859835e-07 6.345328963593911543e-10 1.737652702702702917e-02 1.176236153743243314e-05 1.737652702702702917e-02
-5.265684210526320377e-06 -3.560836674947371517e-09 -2.411068470127247106e-12 -1.358922610893479503e-03 -9.244291676935251886e-07 -6.295591346230984820e-10 1.773564414414414286e-02 1.225941642590090220e-05 1.773564414414414286e-02
3.631452631578953469e-06 2.421826291368425067e-09 1.617682699415350291e-12 1.295675312670011882e-03 8.411663321288925168e-07 5.471286058822822581e-10 1.643885135135135164e-02 1.053560908481982021e-05 1.643885135135135164e-02
5.448736842105312081e-07 3.501234188947399919e-10 2.249691935109075826e-13 1.191237855840423208e-05 1.493967597603303341e-08 1.415664922107100177e-11 1.621936711711711651e-02 1.024645232836711418e-05 1.621936711711711651e-02
-2.360600000000002437e-06 -1.488656447947369727e-09 -9.391150471621548705e-13 -1.265608715451920462e-03 -8.012059468545083543e-07 -5.073633074144209208e-10 1.637898423423423538e-02 1.045034563760135102e-05 1.637898423423423538e-02
2.360600000000002437e-06 1.471724800052632924e-09 9.178814061703232074e-13 1.242301924125460092e-03 7.719773659878208662e-07 4.798668807660332260e-10 1.582036711711711646e-02 9.749795083367114533e-06 1.582036711711711646e-02
-4.721199999999992169e-06 -2.737732528947364400e-09 -1.592163628252592334e-12 -1.188710937068110114e-03 -7.083602456413637790e-07 -4.231218069884381843e-10 1.552111711711711729e-02 9.395393128851350621e-06 1.552111711711711729e-02
-2.904694736842134423e-06 -7.006568289473825618e-10 2.060956005296346836e-15 1.398519300782503916e-04 1.390936711975519448e-07 1.051536213365136521e-10 1.308714864864865199e-02 6.756340256554058151e-06 1.308714864864865199e-02
4.175936842105287607e-06 2.147012300526325844e-09 1.052117767846949284e-12 1.235450986473489942e-04 9.407154985502883444e-08 5.472514108582285236e-11 9.316675675675673354e-03 3.450059454527025060e-06 9.316675675675673354e-03
-2.360600000000016837e-06 -2.222312831052673298e-10 3.190467841388492250e-14 1.002277437018846227e-04 5.108846570750523319e-08 2.004933430619488305e-11 6.802984234234235941e-03 1.846811539718469733e-06 6.802984234234235941e-03
4.902694736842115971e-06 1.040805373052634053e-09 2.273146082414994503e-13 6.767417448719719548e-05 2.522233700270842493e-08 7.252801972628754582e-12 4.249324324324323110e-03 7.284691627927923869e-07 4.249324324324323110e-03
-3.813103157894746190e-06 -3.280267556884219675e-10 -3.117379723030379421e-14 5.353591666173478027e-05 1.148621292072283422e-08 1.946073754075116749e-12 3.172041441441442872e-03 4.076003053585587527e-07 3.172041441441442872e-03
3.631452631578957281e-06 3.419826098021061235e-10 3.445421295486566377e-14 5.595076662333416833e-05 7.650530710364183746e-09 8.924575348866216156e-13 1.356599999999998822e-03 8.817054119999986288e-08 1.356599999999998822e-03
-3.631452631578973057e-07 -1.692983216842162405e-12 1.157594204347941848e-16 1.397958320155634596e-05 6.952524921431358184e-10 2.734911518567798083e-14 6.783000000000001702e-04 1.878739380000000782e-08 6.783000000000001702e-04
9.078631578947381556e-07 1.566009475578949737e-11 2.986066868033941487e-16 3.029401740021666890e-05 5.142494768696918437e-10 9.750513384791842615e-15 3.391499999999997598e-04 4.882862249999993924e-09 3.391499999999997598e-04
-7.262905263157902703e-07 -5.925441258947371315e-12 -6.051060613637052568e-17 -1.864030106616653887e-05 -2.027652079259693912e-10 -2.329444192749189206e-15 2.793000000000000669e-04 3.255241500000000913e-09 2.793000000000000669e-04
9.078631578947370968e-07 5.502195454736845254e-12 4.604067858202108618e-17 1.165243302148847612e-05 9.416177839392713091e-11 8.864128233237680256e-16 9.974999999999993095e-05 6.045448499999993364e-10 9.974999999999993095e-05
