0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.642390000000000166e-04 -3.579258777100001180e-07 -2.322627274530633507e-10 -3.213529884049824703e-02 -2.104734969441607372e-05 -1.407456905650903899e-08 8.583377280000006326e-01 6.490228496466431563e-04 8.583377280000006326e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302092000000000136e-03 1.023544765986667062e-06 8.552485140725999637e-10 5.000708683729718218e-02 4.095508187387333931e-05 3.557031654916986904e-08 7.666709760000003371e-01 5.402260792770049785e-04 7.666709760000003371e-01
1.562509999999999811e-03 1.186809085692000124e-06 9.458421986047394444e-10 8.866591308835000684e-02 6.803218988737089797e-05 5.441018664625597833e-08 1.550008320000000550e+00 1.075243145217024202e-03 1.550008320000000550e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-8.680100000000014692e-05 -6.027692897000024854e-08 -4.262022479099624674e-11 4.274176844968786970e-03 5.084919637665292910e-06 5.725602931836344042e-09 1.066673472000000622e+00 1.003195869674035389e-03 1.066673472000000622e+00
-2.864606000000000444e-03 -2.448975356982000598e-06 -2.188000040222583617e-09 -1.304060117814769548e-01 -1.181288297020410989e-04 -1.108782624257078466e-07 2.266680576000000613e+00 2.287065283050392604e-03 2.266680576000000613e+00
-5.208339999999999671e-04 -3.855544335180000823e-07 -3.026336162199319053e-10 -4.095127962958795137e-02 -3.026885732080308313e-05 -2.328684371753990512e-08 1.650009216000000389e+00 1.244226903743078389e-03 1.650009216000000389e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
